
Varying the number of nodes in the hidden layer...
---------------------------
1	0.929	0.886
2	0.933	0.900
3	0.971	0.925
4	0.959	0.899
5	0.963	0.925
6	0.956	0.902
7	0.976	0.932
8	0.971	0.913
9	0.973	0.926
10	0.977	0.927
11	0.984	0.917
12	0.989	0.914
13	0.984	0.924
14	0.991	0.917
15	0.985	0.917
16	0.983	0.909
17	0.985	0.924
18	0.983	0.924
19	0.985	0.925
20	0.991	0.925

Error results for RHC
---------------------------
260.055	0.416	0.411
260.061	0.416	0.411
260.833	0.416	0.411
260.044	0.415	0.411
260.044	0.415	0.411
260.044	0.415	0.411
260.043	0.415	0.411
260.343	0.415	0.411
253.571	0.417	0.411
253.571	0.417	0.411
253.969	0.417	0.411
253.562	0.417	0.411
253.543	0.417	0.411
253.575	0.417	0.411
253.543	0.417	0.411
255.813	0.417	0.411
253.543	0.417	0.411
253.487	0.417	0.411
253.487	0.417	0.411
253.487	0.417	0.411
253.506	0.417	0.411
253.553	0.417	0.411
253.487	0.417	0.411
253.866	0.417	0.411
253.487	0.417	0.411
253.440	0.417	0.411
253.440	0.417	0.411
253.436	0.417	0.411
253.253	0.417	0.411
253.253	0.417	0.411
253.397	0.417	0.411
253.253	0.417	0.411
253.253	0.417	0.411
253.260	0.417	0.411
253.253	0.417	0.411
253.253	0.417	0.411
253.253	0.417	0.411
253.248	0.417	0.411
253.183	0.417	0.411
253.183	0.417	0.411
253.183	0.417	0.411
253.141	0.417	0.411
252.669	0.417	0.411
252.671	0.417	0.411
252.666	0.417	0.411
252.911	0.417	0.411
252.563	0.417	0.411
252.548	0.417	0.411
252.548	0.417	0.411
252.547	0.417	0.411
252.554	0.417	0.411
252.547	0.417	0.411
252.464	0.416	0.411
252.464	0.416	0.411
252.464	0.416	0.411
252.464	0.416	0.411
253.351	0.416	0.411
258.183	0.416	0.411
252.459	0.416	0.411
252.401	0.416	0.411
252.489	0.416	0.411
252.401	0.416	0.411
252.401	0.416	0.411
252.401	0.416	0.411
252.288	0.417	0.411
253.618	0.417	0.411
252.518	0.417	0.411
252.288	0.417	0.411
245.786	0.421	0.418
245.786	0.421	0.418
245.784	0.421	0.418
245.784	0.421	0.418
245.781	0.421	0.418
245.887	0.421	0.418
245.775	0.421	0.418
245.775	0.421	0.418
245.772	0.421	0.418
245.772	0.421	0.418
245.772	0.421	0.418
245.800	0.421	0.418
245.708	0.421	0.418
245.712	0.421	0.418
245.709	0.421	0.418
245.736	0.421	0.418
245.433	0.422	0.418
244.667	0.424	0.419
244.667	0.424	0.419
244.667	0.424	0.419
244.625	0.424	0.419
244.555	0.424	0.418
244.555	0.424	0.418
244.295	0.424	0.419
244.295	0.424	0.419
244.295	0.424	0.419
244.295	0.424	0.419
244.196	0.425	0.419
244.196	0.425	0.419
244.196	0.425	0.419
244.215	0.425	0.419
244.196	0.425	0.420
244.091	0.425	0.420
244.061	0.427	0.420
244.061	0.427	0.420
244.117	0.427	0.420
244.061	0.427	0.420
244.065	0.427	0.420
244.071	0.427	0.420
244.061	0.427	0.420
244.213	0.427	0.420
244.061	0.427	0.420
244.053	0.427	0.420
244.053	0.427	0.420
244.099	0.427	0.420
244.023	0.427	0.420
244.023	0.427	0.420
244.023	0.427	0.420
244.013	0.427	0.420
244.012	0.427	0.420
244.012	0.427	0.420
244.037	0.427	0.420
243.723	0.427	0.420
243.726	0.427	0.420
243.723	0.427	0.420
243.714	0.427	0.420
243.709	0.427	0.420
245.285	0.427	0.420
243.709	0.427	0.420
243.714	0.427	0.420
243.709	0.427	0.420
243.708	0.427	0.420
244.574	0.427	0.420
243.708	0.427	0.420
243.679	0.427	0.420
243.672	0.427	0.420
243.672	0.427	0.420
243.694	0.427	0.420
243.672	0.427	0.420
243.671	0.427	0.420
243.761	0.427	0.420
243.671	0.427	0.420
242.245	0.433	0.424
242.253	0.433	0.424
242.245	0.433	0.424
242.246	0.433	0.424
242.245	0.433	0.424
241.783	0.435	0.425
241.783	0.435	0.425
241.780	0.435	0.425
241.770	0.435	0.425
241.937	0.435	0.425
241.821	0.435	0.425
241.770	0.435	0.425
241.770	0.435	0.425
241.771	0.435	0.425
241.770	0.435	0.425
241.945	0.435	0.425
241.773	0.435	0.425
241.727	0.435	0.425
241.727	0.435	0.425
241.727	0.435	0.425
241.775	0.435	0.425
241.728	0.435	0.425
241.727	0.435	0.425
241.727	0.435	0.425
241.697	0.435	0.425
241.704	0.435	0.425
241.697	0.435	0.425
241.645	0.435	0.425
241.645	0.435	0.425
241.645	0.435	0.425
241.645	0.435	0.425
241.623	0.435	0.425
241.529	0.436	0.426
231.760	0.555	0.560
231.747	0.555	0.560
232.192	0.555	0.560
231.878	0.555	0.560
231.765	0.555	0.560
231.724	0.555	0.560
231.724	0.555	0.560
231.523	0.555	0.562
232.400	0.555	0.562
231.530	0.555	0.562
231.523	0.555	0.562
231.522	0.555	0.562
231.516	0.555	0.562
231.517	0.555	0.562
231.516	0.555	0.562
231.516	0.555	0.562
231.516	0.555	0.562
231.516	0.555	0.562
231.423	0.555	0.562
231.423	0.555	0.562
231.423	0.555	0.562
231.423	0.555	0.562
231.425	0.555	0.562
231.423	0.555	0.562
232.338	0.555	0.562
231.338	0.556	0.562
231.318	0.556	0.562
231.318	0.556	0.562
231.318	0.556	0.562
231.318	0.556	0.562
231.319	0.556	0.562
231.319	0.556	0.562
231.315	0.556	0.562
231.304	0.556	0.562
231.314	0.556	0.562
231.272	0.556	0.562
231.310	0.556	0.562
231.272	0.556	0.562
231.272	0.556	0.562
231.277	0.556	0.562
231.272	0.556	0.562
231.286	0.556	0.562
230.427	0.558	0.567
230.427	0.558	0.567
230.214	0.558	0.567
230.214	0.558	0.567
230.187	0.558	0.567
230.187	0.558	0.567
230.188	0.558	0.567
230.187	0.558	0.567
230.187	0.558	0.567
230.187	0.558	0.567
230.181	0.558	0.567
230.181	0.558	0.567
230.181	0.558	0.567
230.181	0.558	0.567
230.181	0.558	0.567
230.181	0.558	0.567
230.184	0.558	0.567
230.179	0.558	0.567
231.230	0.558	0.567
230.179	0.558	0.567
230.179	0.558	0.567
230.179	0.558	0.567
230.179	0.558	0.567
230.179	0.558	0.567
230.612	0.558	0.567
230.179	0.558	0.567
230.263	0.558	0.567
230.179	0.558	0.567
230.194	0.558	0.567
230.179	0.558	0.567
230.179	0.558	0.567
230.177	0.558	0.567
230.110	0.558	0.568
230.110	0.558	0.568
230.145	0.558	0.568
230.485	0.558	0.568
230.110	0.558	0.568
230.110	0.558	0.568
230.131	0.558	0.568
230.079	0.558	0.568
230.152	0.558	0.568
230.079	0.558	0.568
230.079	0.558	0.568
230.322	0.558	0.568
230.081	0.558	0.568
230.049	0.558	0.568
230.049	0.558	0.568
229.897	0.559	0.568
229.938	0.559	0.568
229.897	0.559	0.568
229.897	0.559	0.568
229.897	0.559	0.568
229.911	0.559	0.568
229.898	0.559	0.568
229.603	0.559	0.569
229.568	0.559	0.569
229.568	0.559	0.569
229.583	0.559	0.569
229.561	0.559	0.569
229.557	0.559	0.569
229.691	0.559	0.569
229.556	0.559	0.569
229.556	0.559	0.569
229.556	0.559	0.569
229.555	0.559	0.569
229.555	0.559	0.569
229.555	0.559	0.569
229.719	0.559	0.569
229.555	0.559	0.569
229.578	0.559	0.569
229.600	0.559	0.569
229.555	0.559	0.569
229.565	0.559	0.569
229.465	0.559	0.568
229.468	0.559	0.568
229.466	0.559	0.568
229.466	0.559	0.568
229.612	0.559	0.568
229.465	0.559	0.568
229.466	0.559	0.568
229.456	0.559	0.568
229.456	0.559	0.568
229.470	0.559	0.568
229.052	0.561	0.573
229.064	0.561	0.573
229.052	0.561	0.573
229.096	0.561	0.573
229.052	0.561	0.573
229.022	0.561	0.574
229.131	0.561	0.574
228.587	0.566	0.581
228.538	0.566	0.581
228.761	0.566	0.581
228.575	0.566	0.581
228.536	0.566	0.581
229.990	0.566	0.581
229.598	0.566	0.581
228.546	0.566	0.581
228.536	0.566	0.581
228.536	0.566	0.581
228.536	0.566	0.581
228.536	0.566	0.581
226.562	0.557	0.568
226.568	0.557	0.568
226.562	0.557	0.568
226.562	0.557	0.568
226.562	0.557	0.568
226.469	0.557	0.568
226.469	0.557	0.568
226.329	0.557	0.568
226.331	0.557	0.568
226.329	0.557	0.568
226.346	0.557	0.568
226.329	0.557	0.568
226.301	0.558	0.568
226.301	0.558	0.568
226.301	0.558	0.568
226.301	0.558	0.568
226.297	0.558	0.568
226.298	0.558	0.568
226.297	0.558	0.568
226.408	0.558	0.568
226.297	0.558	0.568
226.297	0.558	0.568
226.297	0.558	0.568
226.297	0.558	0.568
226.297	0.558	0.568
226.297	0.558	0.568
226.254	0.558	0.568
226.250	0.558	0.568
226.250	0.558	0.568
226.250	0.558	0.568
226.252	0.558	0.568
226.250	0.558	0.568
226.265	0.558	0.568
226.250	0.558	0.568
