
Varying the number of nodes in the hidden layer...
---------------------------
1	0.788	0.750
2	0.988	0.938
3	0.788	0.750
4	1.000	0.922
5	0.788	0.750
6	1.000	0.938
7	0.788	0.750
8	1.000	0.906
9	1.000	0.922
10	0.988	0.938
11	1.000	0.906
12	0.788	0.750
13	1.000	0.938
14	1.000	0.938
15	1.000	0.922
16	1.000	0.922
17	1.000	0.906
18	1.000	0.891
19	1.000	0.938
20	1.000	0.922

Error results for RHC
---------------------------
21.483	0.212	0.262
21.483	0.212	0.262
21.483	0.212	0.262
21.494	0.212	0.262
21.380	0.212	0.262
21.380	0.212	0.262
21.380	0.212	0.262
21.380	0.212	0.262
21.564	0.212	0.262
21.380	0.212	0.262
19.510	0.212	0.262
19.510	0.212	0.262
19.612	0.212	0.262
19.510	0.212	0.262
19.510	0.212	0.262
19.569	0.212	0.262
21.245	0.212	0.262
19.510	0.212	0.262
19.510	0.212	0.262
19.510	0.212	0.262
19.510	0.212	0.262
19.510	0.212	0.262
19.510	0.212	0.262
19.510	0.212	0.262
19.511	0.212	0.262
19.510	0.212	0.262
19.510	0.212	0.262
19.510	0.212	0.262
19.510	0.212	0.262
19.510	0.212	0.262
19.510	0.212	0.262
19.510	0.212	0.262
22.168	0.212	0.262
19.510	0.212	0.262
19.510	0.212	0.262
19.510	0.212	0.262
19.510	0.212	0.262
19.510	0.212	0.262
22.905	0.212	0.262
19.510	0.212	0.262
19.306	0.212	0.262
19.306	0.212	0.262
19.306	0.212	0.262
19.306	0.212	0.262
19.617	0.212	0.262
19.306	0.212	0.262
21.466	0.212	0.262
19.306	0.212	0.262
19.306	0.212	0.262
19.607	0.212	0.262
19.306	0.212	0.262
19.306	0.212	0.262
19.306	0.212	0.262
19.306	0.212	0.262
19.306	0.212	0.262
19.306	0.212	0.262
19.306	0.212	0.262
11.209	0.212	0.262
11.209	0.212	0.262
11.209	0.212	0.262
11.209	0.212	0.262
11.209	0.212	0.262
11.209	0.212	0.262
11.209	0.212	0.262
11.209	0.212	0.262
11.209	0.212	0.262
11.209	0.212	0.262
11.208	0.212	0.262
11.208	0.212	0.262
11.208	0.212	0.262
11.208	0.212	0.262
19.306	0.212	0.262
11.208	0.212	0.262
11.208	0.212	0.262
11.208	0.212	0.262
11.208	0.212	0.262
7.488	0.788	0.738
7.486	0.788	0.738
7.086	0.788	0.738
7.154	0.788	0.738
7.086	0.788	0.738
7.086	0.788	0.738
7.086	0.788	0.738
7.086	0.788	0.738
7.086	0.788	0.738
7.499	0.788	0.738
7.086	0.788	0.738
7.086	0.788	0.738
7.086	0.788	0.738
7.126	0.788	0.738
7.086	0.788	0.738
7.109	0.788	0.738
7.085	0.788	0.738
7.098	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.095	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.120	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.086	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.086	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.201	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.109	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.135	0.788	0.738
7.267	0.788	0.738
7.085	0.788	0.738
7.109	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.085	0.788	0.738
7.082	0.788	0.738
7.082	0.788	0.738
7.082	0.788	0.738
7.082	0.788	0.738
7.082	0.788	0.738
7.082	0.788	0.738
7.082	0.788	0.738
7.082	0.788	0.738
7.082	0.788	0.738
