1.2007638543470307	1.2007638543470307	1.2007638543470307	1.2007638543470307
0.4779489668279938	0.4779489668279938	0.4779489668279938	0.4779489668279938
0.7380086503617019	0.7380086503617019	0.7380086503617019	0.7380086503617018
0.4900557383218241	0.4900557383218241	0.4900557383218241	0.4900557383218241
0.4276465648221156	0.4276465648221156	0.42764656482211566	0.42764656482211566
0.4292563974195323	0.4292563974195323	0.4292563974195323	0.42925639741953225
0.3666968966878563	0.3666968966878563	0.3666968966878564	0.34826615773220004
0.34884353739035434	0.34884353739035434	0.34884353739035434	0.34884353739035434
0.39590207509063724	0.3781174414392712	0.39590207509063724	0.3792179633807003
0.33512883292351897	0.33512883292351897	0.335128832923519	0.33512883292351897
0.3350842443708718	0.3110069216753403	0.3321491504774554	0.3110069216753402
0.2993551142927785	0.3024638952189979	0.35130799164590404	0.34458382251126235
0.29839702622589026	0.2983970262258902	0.29839702622589026	0.27888996786083936
0.2610236993565619	0.21918348738700752	0.2610236993565619	0.20574446273082636
0.22263040804512607	0.2557129735877861	0.2749558097930795	0.24895714299277388
0.2118281736296597	0.2377572944701823	0.2525212241241145	0.20483110880028285
0.20594738933383344	0.22161165978619918	0.24999582104907117	0.21318579749617023
0.2250555130423216	0.21500037846089098	0.2719691421078514	0.2537922534081129
0.20223384590808582	0.19578875779931768	0.2555837489757581	0.23709406548997106
0.2577567070079581	0.1971246770275159	0.23722013864050073	0.2078438245855314
0.17661304629791988	0.1948243434670458	0.24358269596044346	0.21389882659199372
0.19845392657497243	0.24443004129129942	0.23630929812993473	0.21448616506357507
0.24027928436492554	0.18611042992915627	0.22007475357024295	0.1679717497390253
0.20449990689465708	0.1899227810627548	0.23385737255724665	0.22067572254887657
0.1819903696036327	0.15957014156766183	0.1964373371689894	0.19755350294191515
0.18803674108878574	0.1777380674620001	0.20246066543498215	0.174460795284018
0.1839502874792615	0.18874539970817322	0.19877340031381677	0.17070821072070008
0.18773969467220478	0.2117089489036615	0.23096851240537192	0.15247325890751467
0.16144951437909644	0.16592376485353394	0.18632780443860697	0.16321348453301182
0.1717494954329038	0.1279011832171314	0.21756723402347192	0.1273394264307828
0.16813454967322342	0.17897958216210252	0.1773940963345554	0.15539096587829673
0.16402490736492287	0.16906726280089143	0.2138850840659676	0.1240769191942744
0.155141518261529	0.1631677717956485	0.1892894319269669	0.1438762770189727
0.16561576272045236	0.15836040549297456	0.1914225090084214	0.13397029931899637
0.1578623267374466	0.1341955931713412	0.1614752445422004	0.13357221998015945
0.18017882635268745	0.143310444995941	0.17165387695970977	0.12049161104748654
0.14202907092130637	0.13014982015345997	0.1584051599832561	0.12333174062043693
0.1494442982517115	0.15821833426360046	0.1795314301850773	0.12288331085346318
0.15062726895831247	0.13045121183263972	0.1602079996277262	0.11416976724045198
0.16920368785860623	0.15028826443958218	0.16448380487255015	0.1223490222806782
0.14346224283983783	0.12618458580351016	0.17236402109713866	0.1119975019377456
0.13576052619041964	0.13070973060431346	0.18785857552392543	0.1118275591977094
0.11898271115434023	0.12627038399641644	0.14348814516030042	0.09439187380822447
0.12464498665859326	0.1323180968045392	0.17488990531258303	0.11935184219799674
0.1293686200179732	0.10848548254398556	0.1745103147116703	0.0979411057709697
0.11441133603475838	0.11256327936111361	0.13743699177089233	0.09460241389696586
0.11561760046201691	0.11809982087114008	0.1549594325116821	0.09280660309827082
0.12281972700776538	0.11397510057713808	0.13144732892756467	0.0928889235267161
0.10004579398257225	0.12930450029046184	0.12220336958047967	0.09747579254231688
